"","CommonName","ScientificName","Order","Family","MeanLog","SDLog","Median","SD"
"1665","Orange-fronted Parakeet","Eupsittula canicularis","Psittaciformes","Psittacidae (New World and African Parrots)",15.060305660412,2.28265916429583,3472223.27639426,9.80271280587522
"1666","Green Pygmy-Goose","Nettapus pulchellus","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",15.0550629333877,2.29806613420226,3454066.99339377,9.9549123633959
"1667","Cook's Swift","Apus cooki","Caprimulgiformes","Apodidae (Swifts)",15.0726153480998,2.28631856157618,3515229.41351433,9.83865054157917
"1668","Rosy-billed Pochard","Netta peposaca","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",15.0635343850162,2.30080811416167,3483452.2469902,9.98224599059746
"1669","Toco Toucan","Ramphastos toco","Piciformes","Ramphastidae (Toucans)",15.0589284369978,2.33218959947476,3467444.54064735,10.3004707644213
"1670","White-faced Storm-Petrel","Pelagodroma marina","Procellariiformes","Oceanitidae (Southern Storm-Petrels)",15.0915633190263,2.27565736741329,3582470.91144283,9.73431593185065
"1671","Indian Cuckoo","Cuculus micropterus","Cuculiformes","Cuculidae (Cuckoos)",15.0713762926164,2.34507118635521,3510876.54651292,10.4340154606432
"1672","Rufous-throated Honeyeater","Conopophila rufogularis","Passeriformes","Meliphagidae (Honeyeaters)",15.019956249115,2.29929890756236,3334909.99551136,9.96719208165926
"1673","Orange Chat","Epthianura aurifrons","Passeriformes","Meliphagidae (Honeyeaters)",15.0726350428705,2.26686658155466,3515298.64583363,9.64911866911455
"1674","Melodious Blackbird","Dives dives","Passeriformes","Icteridae (Troupials and Allies)",15.0880410280389,2.26536520615538,3569874.60339301,9.63464258945419
"1675","South American Snipe","Gallinago paraguaiae","Charadriiformes","Scolopacidae (Sandpipers and Allies)",15.0551730674835,2.33012467583782,3454447.42488772,10.2792230238989
"1676","Tawny Grassbird","Megalurus timoriensis","Passeriformes","Locustellidae (Grassbirds and Allies)",15.0635236914449,2.33531187155933,3483414.9966443,10.3326818965386
"1677","Wedge-billed Woodcreeper","Glyphorynchus spirurus","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",15.0557962588119,2.33156162996073,3456600.8775042,10.2940044133493
"1678","Laughing Kookaburra","Dacelo novaeguineae","Coraciiformes","Alcedinidae (Kingfishers)",15.0593528849338,2.34077521913205,3468916.6027106,10.3892874161142
"1679","Rough-legged Hawk","Buteo lagopus","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",15.0375576730485,2.14385905404791,3394128.79887949,8.53230078764176
"1680","Red-headed Manakin","Ceratopipra rubrocapilla","Passeriformes","Pipridae (Manakins)",15.0302388526536,2.32431869998772,3369378.46191838,10.2197150214416
"1681","Vieillot's Weaver","Ploceus nigerrimus","Passeriformes","Ploceidae (Weavers and Allies)",15.0576009244208,2.24988333757209,3462844.51837896,9.48662903862262
"1682","Wood Lark","Lullula arborea","Passeriformes","Alaudidae (Larks)",15.0636765919403,2.34979217516422,3483947.65324371,10.4833907893477
"1683","Gray-chinned Minivet","Pericrocotus solaris","Passeriformes","Campephagidae (Cuckooshrikes)",15.0591939202634,2.29531701154502,3468365.21135348,9.92758267181642
"1684","Melodious Warbler","Hippolais polyglotta","Passeriformes","Acrocephalidae (Reed Warblers and Allies)",15.0537870398592,2.27387121387057,3449662.78192001,9.71694446763257
"1685","Red-backed Scrub-Robin","Cercotrichas leucophrys","Passeriformes","Muscicapidae (Old World Flycatchers)",15.0696466973938,2.28164815672063,3504809.39957783,9.7928071971374
"1686","Variable Wheatear","Oenanthe picata","Passeriformes","Muscicapidae (Old World Flycatchers)",15.0463112426336,2.34865758969698,3423969.95929054,10.4715032315112
"1687","Crowned Lapwing","Vanellus coronatus","Charadriiformes","Charadriidae (Plovers and Lapwings)",15.0031980000604,2.28596626641839,3279488.42451506,9.83518504310918
"1688","Gray-hooded Warbler","Phylloscopus xanthoschistos","Passeriformes","Phylloscopidae (Leaf Warblers)",15.0844774178092,2.29174956977069,3557175.60232174,9.89222969600993
"1689","Sooty-fronted Spinetail","Synallaxis frontalis","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",15.0318420280998,2.301757820979,3374784.49899252,9.99173070080102
"1690","Lesser Cuckoo","Cuculus poliocephalus","Cuculiformes","Cuculidae (Cuckoos)",15.0218821797772,2.2604494349778,3341338.9898387,9.58739711022905
"1691","Red-and-green Macaw","Ara chloropterus","Psittaciformes","Psittacidae (New World and African Parrots)",15.0218850702477,2.31816704983991,3341348.64789462,10.1570398854243
"1692","Silver-throated Tit","Aegithalos glaucogularis","Passeriformes","Aegithalidae (Long-tailed Tits)",15.0582390426421,2.36657093058576,3465054.92774006,10.660773004326
"1693","Blue-crowned Trogon","Trogon curucui","Trogoniformes","Trogonidae (Trogons)",15.0005266970396,2.27008665130448,3270739.607753,9.68023958311961
"1694","Tawny-crowned Pygmy-Tyrant","Euscarthmus meloryphus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",15.0281379176575,2.31788688540152,3362307.04768449,10.1541946426357
"1695","Winding Cisticola","Cisticola galactotes","Passeriformes","Cisticolidae (Cisticolas and Allies)",15.0178355991446,2.27262325673579,3327845.31223592,9.7048257008795
"1696","Brown Thornbill","Acanthiza pusilla","Passeriformes","Acanthizidae (Thornbills and Allies)",15.0366161903982,2.23356577776537,3390934.78929095,9.33308652834047
"1697","Rufous-fronted Thornbird","Phacellodomus rufifrons","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",15.0003648360236,2.2938062207648,3270210.24535963,9.91259549554046
"1698","Rock Pipit","Anthus petrosus","Passeriformes","Motacillidae (Wagtails and Pipits)",15.0091985574631,2.33330242036106,3299226.34308987,10.3119397236918
"1699","Great Bittern","Botaurus stellaris","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)",15.0259877121029,2.30232300510226,3355085.16344459,9.99737946450247
"1700","White-winged Chough","Corcorax melanorhamphos","Passeriformes","Corcoracidae (White-winged Chough and Apostlebird)",15.0258243859997,2.26454261673484,3354537.23520558,9.62672049315249
"1701","American Pipit","Anthus rubescens","Passeriformes","Motacillidae (Wagtails and Pipits)",15.0321606174515,1.01436703249451,3375859.8406853,2.75761736265981
"1702","Variable Seedeater","Sporophila corvina","Passeriformes","Thraupidae (Tanagers and Allies)",15.0038173776421,2.30513827285472,3281520.29530743,10.0255644200006
"1703","Streak-eared Bulbul","Pycnonotus conradi","Passeriformes","Pycnonotidae (Bulbuls)",14.9950487080262,2.27283109301958,3252871.5173998,9.70684292540698
"1704","Unicolored Blackbird","Agelasticus cyanopus","Passeriformes","Icteridae (Troupials and Allies)",14.9877910415877,2.27698549001634,3229348.72450415,9.7472528858939
"1705","Croaking Ground-Dove","Columbina cruziana","Columbiformes","Columbidae (Pigeons and Doves)",15.0354111190982,2.24754905364686,3386850.93225975,9.46451037861284
"1706","White-throated Dipper","Cinclus cinclus","Passeriformes","Cinclidae (Dippers)",15.0462762395965,2.33254072533184,3423850.11204041,10.3040881610904
"1707","Little Woodpecker","Dryobates passerinus","Piciformes","Picidae (Woodpeckers)",15.0030338041479,2.30060899274865,3278949.99012626,9.98025850955225
"1708","Three-banded Plover","Charadrius tricollaris","Charadriiformes","Charadriidae (Plovers and Lapwings)",15.0856778316006,2.2801149147987,3561448.24893202,9.77780395934513
"1709","Piapiac","Ptilostomus afer","Passeriformes","Corvidae (Crows, Jays, and Magpies)",15.0393021157331,2.29246528738448,3400054.829341,9.89931227330337
"1710","Sepia-capped Flycatcher","Leptopogon amaurocephalus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",15.0251003274201,2.27592994839264,3352109.23285393,9.73696968288523
"1711","White-winged Lark","Alauda leucoptera","Passeriformes","Alaudidae (Larks)",15.0277824417009,2.31537488338642,3361112.04078124,10.1287192956892
"1712","Copper Sunbird","Cinnyris cupreus","Passeriformes","Nectariniidae (Sunbirds and Spiderhunters)",15.0565501886303,2.29063658680786,3459207.89460662,9.88122593752762
"1713","Bonin Petrel","Pterodroma hypoleuca","Procellariiformes","Procellariidae (Shearwaters and Petrels)",15.0141086541063,2.19678688322327,3315465.69905974,8.99606161495029
"1714","Common Diving-Petrel","Pelecanoides urinatrix","Procellariiformes","Procellariidae (Shearwaters and Petrels)",15.0290816297501,2.29947169072559,3365481.59519846,9.96891439342451
"1715","Gray-capped Woodpecker","Yungipicus canicapillus","Piciformes","Picidae (Woodpeckers)",15.0170747426756,2.32304537423783,3325314.2626069,10.2067102765437
"1716","Mascarene Martin","Phedina borbonica","Passeriformes","Hirundinidae (Swallows)",15.0003042086202,2.29682921006602,3270011.98701399,9.94260650429545
"1717","Cliff Flycatcher","Hirundinea ferruginea","Passeriformes","Tyrannidae (Tyrant Flycatchers)",14.9990353693414,2.29449091948397,3265865.49853261,9.91938496108387
"1718","Spotted Pardalote","Pardalotus punctatus","Passeriformes","Pardalotidae (Pardalotes)",15.0109976796836,2.2899877488695,3305167.39725299,9.87481670276408
"1719","Piping Plover","Charadrius melodus","Charadriiformes","Charadriidae (Plovers and Lapwings)",15.0499671700805,2.32480418012516,3436510.65501075,10.224677694637
"1720","Rufous-backed Robin","Turdus rufopalliatus","Passeriformes","Turdidae (Thrushes and Allies)",15.0303143643144,2.3291743422822,3369632.89888835,10.2694589736208
"1721","Crested Bellbird","Oreoica gutturalis","Passeriformes","Oreoicidae (Australo-Papuan Bellbirds)",14.9814174354156,2.29889803328666,3208831.58109323,9.96319729151048
"1722","Pied Harrier","Circus melanoleucos","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",15.0211888105335,2.28252965843116,3339023.0111575,9.80144337927805
"1723","Yellow Tyrannulet","Capsiempis flaveola","Passeriformes","Tyrannidae (Tyrant Flycatchers)",14.9826980069358,2.31963686493104,3212943.35157533,10.1719798327195
"1724","Variable Oriole","Icterus pyrrhopterus","Passeriformes","Icteridae (Troupials and Allies)",14.96863015995,2.25996992672884,3168060.59818975,9.58280097625879
"1725","House Bunting","Emberiza sahari","Passeriformes","Emberizidae (Old World Buntings)",15.0262980489281,2.31238396393702,3356126.53150165,10.0984703707487
"1726","Steller's Jay","Cyanocitta stelleri","Passeriformes","Corvidae (Crows, Jays, and Magpies)",15.0154499961792,1.59358663649097,3319915.85661774,4.9213684717361
"1727","White-headed Marsh Tyrant","Arundinicola leucocephala","Passeriformes","Tyrannidae (Tyrant Flycatchers)",14.9851315760064,2.29270181630423,3220771.7928038,9.90165402387655
"1728","Southern Whiteface","Aphelocephala leucopsis","Passeriformes","Acanthizidae (Thornbills and Allies)",15.0099654072281,2.29785743277949,3301757.32435291,9.95283497580651
"1729","White-throated Laughingthrush","Ianthocincla albogularis","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",14.9988604341951,2.27002694324062,3265294.23384238,9.67966161201142
"1730","Common Firecrest","Regulus ignicapilla","Passeriformes","Regulidae (Kinglets)",14.992841084041,2.29454162184533,3245698.32099084,9.91988791007489
"1731","New Zealand Fantail","Rhipidura fuliginosa","Passeriformes","Rhipiduridae (Fantails)",15.0134430821169,2.28779731180024,3313259.75214826,9.85321021067576
"1732","Maroon-bellied Parakeet","Pyrrhura frontalis","Psittaciformes","Psittacidae (New World and African Parrots)",15.0169591608903,2.29436071209816,3324929.93905875,9.91809346798203
"1733","Baird's Sparrow","Centronyx bairdii","Passeriformes","Passerellidae (New World Sparrows)",14.9657341860442,2.31911924274914,3158899.24928185,10.1667159527923
"1734","African Pied Hornbill","Lophoceros fasciatus","Bucerotiformes","Bucerotidae (Hornbills)",15.0052103051786,2.34170430495921,3286094.40024716,10.3989444412148
"1735","Oak Titmouse","Baeolophus inornatus","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",14.9864160196417,2.14710930856441,3224911.35057922,8.56007805395197
"1736","Yellow-crowned Bishop","Euplectes afer","Passeriformes","Ploceidae (Weavers and Allies)",15.0307015621613,2.31150160366899,3370937.86611541,10.0895638117005
"1737","Mottled Duck","Anas fulvigula","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",14.9961624353817,2.27734952318483,3256496.34755423,9.75080185517809
"1738","White-browed Meadowlark","Leistes superciliaris","Passeriformes","Icteridae (Troupials and Allies)",15.0451822027432,2.29186759925268,3420106.34212231,9.8933973396635
"1739","Eurasian Woodcock","Scolopax rusticola","Charadriiformes","Scolopacidae (Sandpipers and Allies)",14.9738388615696,2.26868465002352,3184605.13092071,9.66667738415582
"1740","Lesser Spotted Eagle","Clanga pomarina","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",14.9928438811372,2.29549839806505,3245707.39953384,9.92938356481343
"1741","Maguari Stork","Ciconia maguari","Ciconiiformes","Ciconiidae (Storks)",14.9722699877105,2.29093943082307,3179612.8043685,9.88421886083736
"1742","Blue-chinned Sapphire","Chlorestes notata","Caprimulgiformes","Trochilidae (Hummingbirds)",14.98565452725,2.28500766147514,3222456.53990031,9.82576150355644
"1743","Suiriri Flycatcher","Suiriri suiriri","Passeriformes","Tyrannidae (Tyrant Flycatchers)",15.0162229226587,2.34110536445681,3322482.89943275,10.3927179570396
"1744","Gilded Hummingbird","Hylocharis chrysura","Caprimulgiformes","Trochilidae (Hummingbirds)",14.9994657344718,2.31649168511976,3267271.31564945,10.1400373858101
"1745","Indian Paradise-Flycatcher","Terpsiphone paradisi","Passeriformes","Monarchidae (Monarch Flycatchers)",14.9577263088098,2.26419512254927,3133704.186023,9.62337584491154
"1746","Whistling Heron","Syrigma sibilatrix","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)",14.9679186178936,2.2683265399522,3165807.19162882,9.66321626939536
"1747","Silver Teal","Spatula versicolor","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",14.9920857946122,2.2618753322549,3243247.80490081,9.60107750476372
"1748","Arrow-marked Babbler","Turdoides jardineii","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",14.9701328514349,2.30396994453802,3172824.79453664,10.0138581089368
"1749","Variable Antshrike","Thamnophilus caerulescens","Passeriformes","Thamnophilidae (Typical Antbirds)",15.0040956033826,2.33377083782072,3282433.42574384,10.3167711477747
"1750","Red-backed Fairywren","Malurus melanocephalus","Passeriformes","Maluridae (Fairywrens)",15.0034253994081,2.26936951155837,3280234.26284217,9.67329998719021
"1751","Blue-and-white Flycatcher","Cyanoptila cyanomelana","Passeriformes","Muscicapidae (Old World Flycatchers)",14.9758408237596,2.29325043527318,3190986.97595763,9.90708774948423
"1752","Versicolored Emerald","Amazilia versicolor","Caprimulgiformes","Trochilidae (Hummingbirds)",15.000138243398,2.27926375786416,3269469.32378088,9.76948505454959
"1753","Comb-crested Jacana","Irediparra gallinacea","Charadriiformes","Jacanidae (Jacanas)",14.9040135664377,2.26348505386606,2969824.94046624,9.61654501256439
"1754","Ultramarine Grosbeak","Cyanoloxia brissonii","Passeriformes","Cardinalidae (Cardinals and Allies)",14.9947186296775,2.2982178440535,3251797.99212433,9.95642273623596
"1755","Vernal Hanging-Parrot","Loriculus vernalis","Psittaciformes","Psittaculidae (Old World Parrots)",15.0213528171343,2.28390121065611,3339570.67788066,9.81489579398839
"1756","White-crested Tyrannulet","Serpophaga subcristata","Passeriformes","Tyrannidae (Tyrant Flycatchers)",14.983313534658,2.28638648283021,3214921.61605377,9.83931881775671
"1757","Acadian Flycatcher","Empidonax virescens","Passeriformes","Tyrannidae (Tyrant Flycatchers)",14.9744045188276,1.72392553465866,3186407.03550907,5.60649380896896
"1758","Pin-striped Tit-Babbler","Mixornis gularis","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)",14.961426098857,2.26332892958523,3145319.70782743,9.61504375358476
"1759","Star Finch","Neochmia ruficauda","Passeriformes","Estrildidae (Waxbills and Allies)",14.9715883291992,2.25159905980863,3177446.13278679,9.50291942991108
"1760","White-chinned Sapphire","Hylocharis cyanus","Caprimulgiformes","Trochilidae (Hummingbirds)",14.9712071205925,2.32231035696351,3176235.09381751,10.1992109245906
"1761","Mariana Swiftlet","Aerodramus bartschi","Caprimulgiformes","Apodidae (Swifts)",15.0043189216831,1.95275233626619,3283166.53505318,7.04805953916404
"1762","Swinhoe's Snipe","Gallinago megala","Charadriiformes","Scolopacidae (Sandpipers and Allies)",14.9780023643759,2.31957135621698,3197891.88384316,10.1713135012268
"1763","Rufous-banded Honeyeater","Conopophila albogularis","Passeriformes","Meliphagidae (Honeyeaters)",14.9763485962753,2.280374427513,3192607.68288228,9.78034175307111
"1764","White-gaped Honeyeater","Stomiopera unicolor","Passeriformes","Meliphagidae (Honeyeaters)",14.9832511951522,2.27493088562252,3214721.20567608,9.72724669672675
"1765","Thekla's Lark","Galerida theklae","Passeriformes","Alaudidae (Larks)",14.9766867817585,2.2885332103546,3193687.55904316,9.86046384246689
"1766","Black Sunbird","Leptocoma sericea","Passeriformes","Nectariniidae (Sunbirds and Spiderhunters)",14.9872041914896,2.2949088465869,3227454.13686227,9.92353140729928
"1767","Pygmy Antwren","Myrmotherula brachyura","Passeriformes","Thamnophilidae (Typical Antbirds)",14.9821834962917,2.31039024602659,3211290.68321631,10.0783569264321
"1768","Northern Jacana","Jacana spinosa","Charadriiformes","Jacanidae (Jacanas)",14.9384484090928,2.28090496221706,3073871.52796607,9.78553194045423
"1769","Corn Crake","Crex crex","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",14.9659464945828,2.31025096712528,3159569.98176363,10.076953321701
"1770","Venezuelan Troupial","Icterus icterus","Passeriformes","Icteridae (Troupials and Allies)",14.9382730609291,2.26593506048766,3073332.57749148,9.64013449691884
"1771","Ruby-topaz Hummingbird","Chrysolampis mosquitus","Caprimulgiformes","Trochilidae (Hummingbirds)",14.950676108495,2.32555354145685,3111688.64197257,10.2323425442425
